plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 53 Column 3,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-23,leaf_length,3D scanner to leaf length and width,169.36,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 10,Sorghum bicolor,Big_Kahuna,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-20,leaf_length,3D scanner to leaf length and width,166.733,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 5,Sorghum bicolor,PI586541,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_length,3D scanner to leaf length and width,127.115,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 13 Column 7,Sorghum bicolor,PI329711,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_length,3D scanner to leaf length and width,73.957,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 7,Sorghum bicolor,PI330195,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,174.131,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 6,Sorghum bicolor,PI562990,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,39.455,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 6,Sorghum bicolor,PI562990,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,66.228,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 5,Sorghum bicolor,PI156178,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,27.636,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,24.606,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,46.147,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,44.885,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,48.247,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,54.056,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,81.844,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,160.459,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 5,Sorghum bicolor,PI329673,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,167.479,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 7,Sorghum bicolor,PI255744,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,86.583,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 7,Sorghum bicolor,PI255744,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,94.78,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 6,Sorghum bicolor,PI63715,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,27.432,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 6,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,174.706,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 6,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,169.522,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 6,Sorghum bicolor,PI329546,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,166.914,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 23 Column 6,Sorghum bicolor,PI257599,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,92.694,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 5,Sorghum bicolor,PI170787,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,53.599,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 29 Column 5,Sorghum bicolor,PI646266,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,43.92,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 5,Sorghum bicolor,PI563332,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,110.714,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 7,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,169.744,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 7,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,152.213,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 7,Sorghum bicolor,PI196586,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,202.675,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 6,Sorghum bicolor,PI329550,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,43.661,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 6,Sorghum bicolor,PI329550,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,47.802,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 6,Sorghum bicolor,PI329550,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,135.697,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 14 Column 6,Sorghum bicolor,PI329550,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,139.553,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 6,Sorghum bicolor,PI570400,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_length,3D scanner to leaf length and width,61.264,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 6,Sorghum bicolor,PI570400,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,105.397,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 6,Sorghum bicolor,PI145619,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,71.113,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 6,Sorghum bicolor,PI145619,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,153.54,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 6,Sorghum bicolor,PI145619,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,119.35,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 6,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,153.475,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 6 Column 6,Sorghum bicolor,PI569148,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-17,leaf_length,3D scanner to leaf length and width,158.881,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 21 Column 6,Sorghum bicolor,PI155760,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,41.069,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 22 Column 7,Sorghum bicolor,PI330196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,167.873,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 6,Sorghum bicolor,PI330185,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,111.342,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 6,Sorghum bicolor,PI330185,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,174.542,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 6,Sorghum bicolor,PI330185,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,172.808,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 6,Sorghum bicolor,PI330185,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_length,3D scanner to leaf length and width,192.114,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 5,Sorghum bicolor,PI641825,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-23,leaf_length,3D scanner to leaf length and width,153.888,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 6,Sorghum bicolor,PI570038,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,117.113,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 7,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,87.966,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 7,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_length,3D scanner to leaf length and width,105.719,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 49 Column 7,Sorghum bicolor,PI569423,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_length,3D scanner to leaf length and width,119.956,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 7,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,16.84,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 7,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,42.86,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 7,Sorghum bicolor,PI534120,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_length,3D scanner to leaf length and width,32.88,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 7,Sorghum bicolor,PI641830,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,16.504,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 7,Sorghum bicolor,PI641830,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,35.599,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 51 Column 7,Sorghum bicolor,PI641830,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_length,3D scanner to leaf length and width,133.746,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 5,Sorghum bicolor,PI337689,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,40.349,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 7,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_length,3D scanner to leaf length and width,58.228,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 7,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_length,3D scanner to leaf length and width,97.563,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 7,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_length,3D scanner to leaf length and width,174.96,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 7,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,180.995,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 7,Sorghum bicolor,PI563196,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-20,leaf_length,3D scanner to leaf length and width,200.881,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 5,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,34.731,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 5,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,105.843,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 5,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,151.164,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 5,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_length,3D scanner to leaf length and width,157.318,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 53 Column 7,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_length,3D scanner to leaf length and width,154.873,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 15,Sorghum bicolor,PI329864,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,203.848,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 48 Column 15,Sorghum bicolor,PI329864,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_length,3D scanner to leaf length and width,189.386,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 15,Sorghum bicolor,PI533998,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_length,3D scanner to leaf length and width,23.742,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 15,Sorghum bicolor,PI533998,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_length,3D scanner to leaf length and width,85.591,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 15,Sorghum bicolor,PI533998,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_length,3D scanner to leaf length and width,147.777,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 15,Sorghum bicolor,PI533998,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_length,3D scanner to leaf length and width,145.359,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 15,Sorghum bicolor,PI569418,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_length,3D scanner to leaf length and width,23.149,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 43 Column 15,Sorghum bicolor,PI569418,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_length,3D scanner to leaf length and width,40.129,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 2,Sorghum bicolor,PI329517,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,40.524,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,93.713,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-14,leaf_length,3D scanner to leaf length and width,128.697,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-04-30,leaf_length,3D scanner to leaf length and width,56.794,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-06,leaf_length,3D scanner to leaf length and width,93.875,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-03,leaf_length,3D scanner to leaf length and width,86.29,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,134.299,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-15,leaf_length,3D scanner to leaf length and width,126.699,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-01,leaf_length,3D scanner to leaf length and width,64.302,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,85.047,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-02,leaf_length,3D scanner to leaf length and width,65.144,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-07,leaf_length,3D scanner to leaf length and width,110.31,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-04,leaf_length,3D scanner to leaf length and width,78.666,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-18,leaf_length,3D scanner to leaf length and width,121.311,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 1,Sorghum bicolor,SP1615,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-05,leaf_length,3D scanner to leaf length and width,81.233,0,Zeyu Zhang,Season 4,sensor
