plot,scientificname,genotype,treatment,date,trait,method,mean,checked,author,season,method_type
MAC Field Scanner Season 4 Range 50 Column 13,Sorghum bicolor,PI52606,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,34.539,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 13,Sorghum bicolor,PI154987,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,3.908,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 34 Column 13,Sorghum bicolor,PI154987,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.236,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 42 Column 13,Sorghum bicolor,PI569420,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.021,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 42 Column 13,Sorghum bicolor,PI569420,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.843,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 42 Column 13,Sorghum bicolor,PI569420,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,7.814,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 42 Column 13,Sorghum bicolor,PI569420,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.28,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 13,Sorghum bicolor,PI569427,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.884,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 13,Sorghum bicolor,PI569427,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,12.119,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 3 Column 13,Sorghum bicolor,PI569427,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,20.688,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 13,Sorghum bicolor,PI569444,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,11.413,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 4 Column 13,Sorghum bicolor,PI569444,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,22.147,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 13,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,8.439,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 13,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.644,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 13,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,23.031,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 13,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,19.814,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 8 Column 13,Sorghum bicolor,PI154750,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,32.035,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 13,Sorghum bicolor,PI535793,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.121,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 13,Sorghum bicolor,PI535793,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.291,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 11 Column 13,Sorghum bicolor,PI535793,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,25.376,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 13,Sorghum bicolor,PI641860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.391,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 13,Sorghum bicolor,PI641860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.705,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 10 Column 13,Sorghum bicolor,PI641860,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.116,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,5.729,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.514,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,8.52,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.228,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,9.789,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,21.098,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,22.643,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 15 Column 13,Sorghum bicolor,PI273465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,27.7,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 13,Sorghum bicolor,PI146890,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.197,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 13,Sorghum bicolor,PI146890,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,3.833,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 13,Sorghum bicolor,PI146890,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.913,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 16 Column 13,Sorghum bicolor,PI146890,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,7.077,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 13,Sorghum bicolor,PI586541,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.527,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 17 Column 13,Sorghum bicolor,PI586541,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,25.162,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 13,Sorghum bicolor,PI641817,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.789,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 13,Sorghum bicolor,PI641817,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,5.804,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 13,Sorghum bicolor,PI641817,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.881,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 18 Column 13,Sorghum bicolor,PI641817,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,31.101,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 13,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,7.437,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 13,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,7.513,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 19 Column 13,Sorghum bicolor,PI329310,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,26.58,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 13,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-29,leaf_width,3D scanner to leaf length and width,5.491,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 13,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.398,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 13,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.884,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 13,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,28.685,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 20 Column 13,Sorghum bicolor,PI533902,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,25.469,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,4.55,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,4.61,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.229,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.524,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,5.951,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-12,leaf_width,3D scanner to leaf length and width,11.499,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 27 Column 13,Sorghum bicolor,PI570073,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,17.572,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.265,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.251,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.692,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.853,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,9.851,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 13,Sorghum bicolor,PI521019,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,10.269,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 13,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-04,leaf_width,3D scanner to leaf length and width,7.039,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 13,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,22.956,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 31 Column 13,Sorghum bicolor,PI641807,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-15,leaf_width,3D scanner to leaf length and width,23.502,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 13,Sorghum bicolor,PI585966,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,6.901,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 13,Sorghum bicolor,PI585966,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-18,leaf_width,3D scanner to leaf length and width,24.304,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 32 Column 13,Sorghum bicolor,PI585966,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,25.382,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 13,Sorghum bicolor,PI329465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.171,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 13,Sorghum bicolor,PI329465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,6.242,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 37 Column 13,Sorghum bicolor,PI329465,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,19.043,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 28 Column 2,Sorghum bicolor,PI152971,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,30.234,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 13,Sorghum bicolor,PI253986,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,9.76,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 13,Sorghum bicolor,PI253986,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-02,leaf_width,3D scanner to leaf length and width,7.503,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 13,Sorghum bicolor,PI253986,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,30.609,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 38 Column 13,Sorghum bicolor,PI253986,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,36.669,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 13,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,5.499,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 13,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-06,leaf_width,3D scanner to leaf length and width,7.768,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 13,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-07,leaf_width,3D scanner to leaf length and width,8.549,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 13,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,12.293,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 39 Column 13,Sorghum bicolor,PI653617,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,18.027,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 13,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-30,leaf_width,3D scanner to leaf length and width,5.056,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 13,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-05,leaf_width,3D scanner to leaf length and width,5.936,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 13,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,11.637,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 13,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-14,leaf_width,3D scanner to leaf length and width,17.225,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 41 Column 13,Sorghum bicolor,PI329710,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-19,leaf_width,3D scanner to leaf length and width,24.847,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 7 Column 9,Sorghum bicolor,PI562897,MAC Season 4: BAP water-deficit stress Aug 15-30,2017-05-24,leaf_width,3D scanner to leaf length and width,27.061,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 13,Sorghum bicolor,PI561840,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-03,leaf_width,3D scanner to leaf length and width,7.27,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 13,Sorghum bicolor,PI561840,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-10,leaf_width,3D scanner to leaf length and width,13.931,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 13,Sorghum bicolor,PI561840,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-16,leaf_width,3D scanner to leaf length and width,26.056,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 46 Column 13,Sorghum bicolor,PI561840,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-24,leaf_width,3D scanner to leaf length and width,32.186,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 13,Sorghum bicolor,PI570071,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-04-27,leaf_width,3D scanner to leaf length and width,3.544,0,Zeyu Zhang,Season 4,sensor
MAC Field Scanner Season 4 Range 47 Column 13,Sorghum bicolor,PI570071,MAC Season 4: BAP water-deficit stress Aug 1-14,2017-05-01,leaf_width,3D scanner to leaf length and width,4.683,0,Zeyu Zhang,Season 4,sensor
